	title	category
7900	Uma crítica aos pressupostos do ajuste econômico	entertainment
7901	Veja íntegra de debate com Demétrio Magnoli e Guilherme Boulos	entertainment
7902	Rafael Campos Rocha estreia nova série de cartuns neste domingo	entertainment
7903	Homens com camisa da polícia matam pai com 14 tiros diante do filho no Rio	entertainment
7904	Vídeo explica o rotativo do cartão	entertainment
7905	Leia poemas inéditos da escritora carioca Laura Erber	entertainment
7906	Saúde do homem também pode complicar gestações; veja entrevista	entertainment
7907	Ao lado de Matarazzo, Marta samba em convenção do PMDB	entertainment
7908	Palmirinha e chef Heloisa Bacellar preparam clássicos de antigas padarias	entertainment
7909	Contribuinte deve fazer conta e pagar menos imposto com previdência privada	entertainment
7910	Incêndio de grandes proporções atinge shopping na região do Brás, em SP	entertainment
7911	A poética das imagens e do tempo do cineasta Carlos Adriano	entertainment
7912	Livro de Didi-Huberman interpreta a obra cinematográfica de Godard	entertainment
7913	Repórteres dão dicas de como usar o 13º salário	entertainment
7914	'Não aceito ameaças', diz José Eduardo Cardozo a produtora rural no MS	entertainment
7915	Conheça a casa da arquiteta Camila Toledo	entertainment
7916	Uso da PM em protesto de professores é 'despropositado', diz líder da Alesp	entertainment
7917	Vídeo retrata a saga de venezuelanos em busca de comida no Brasil	entertainment
7918	Adestradora de cães treina triatlo em busca de vaga na Paraolimpíada	entertainment
7919	Homem aponta arma ao vivo durante link de TV da Sérvia	entertainment
7920	Algum dia, quem sabe, todos os brasileiros vão poder usar Polo Raplh Lauren	entertainment
7921	Wilco lança 'Star Wars' em homenagem à cultura da internet	entertainment
7922	Lori sexagenária	entertainment
7923	A linguagem oculta das ruas	entertainment
7924	Descompasso de visão em montagem de peça de Shakespeare	entertainment
7925	Ferramenta permite consultar dados completos de 5.281 cidades do Brasil	entertainment
7926	Leia quatro poemas de autores brasileiros em diálogo	entertainment
7927	Caças franceses decolam dos Emirados Árabes para bombardear Raqqa, na Síria	entertainment
7928	Historiador Boris Fausto compara os diários de Getúlio Vargas e FHC	entertainment
7929	Como a KGB tentou criar uma nova imagem no fim da URSS	entertainment
7930	Até que ponto é grave o problema da desigualdade?	entertainment
7931	'Estamos sem material humano', diz Hortência sobre seleção feminina	entertainment
7932	Vídeo mostra momento do desabamento de igreja em Diadema  (SP)	entertainment
7933	Escolas precisam de padrões claros, diz executivo do Instituto Unibanco	entertainment
7934	O último dos Fluxus	entertainment
7935	"""Sinto dor, tristeza e raiva"", diz morador vizinho a restaurante atacado"	entertainment
7936	São Paulo pode ganhar cemitérios verticais, diz secretário municipal	entertainment
7937	Em vídeo, Tiririca ironiza deputados em votação do impeachment	entertainment
7938	EUA e China são protagonistas da era da guerra cibernética	entertainment
7939	Jiang visita mercados da Liberdade e revela seus produtos preferidos	entertainment
7940	Feira de armas nos EUA tem de aula sobre fuzil a venda de livros infantis	entertainment
7941	PVC: Erros de arbitragem favorecem Corinthians, mas não há complô	entertainment
7942	Vargas Llosa é primeiro convidado do Fronteiras do Pensamento em 2016	entertainment
7943	Como o Brasil virou o 4º maior vendedor de armas de pequeno porte do mundo	entertainment
7944	Impeachment em 1 minuto: veja destaques desta terça-feira	entertainment
7945	Atentado deixa 7 mortos e centenas de feridos na capital do Afeganistão	entertainment
7946	Morte de criança de 11 anos pela GCM é destaque nesta segunda	entertainment
7947	Minidocumentário mostra os muros da fronteira dos EUA com o México	entertainment
7948	Uma conversa com Sharon Jones, furacão soul	entertainment
7949	Vladimir Putin toca piano antes de encontro presidente chinês	entertainment
7950	Centro Tecnológico Gráfico-Folha, que imprime jornais, completa 20 anos	entertainment
7951	Fechado por 20 anos, hotel projetado por Oscar Niemeyer é reaberto no Rio	entertainment
7952	Em tom de romance, livro narra as origens da filosofia de Sartre	entertainment
7953	Leia conto inédito de Frei Betto sobre um plano de fuga da cadeia	entertainment
7954	Não consigo nem mais ir à feira, diz Jiang do 'MasterChef'	entertainment
7955	Houellebecq manda nudes em exposição no Palais de Tokyo	entertainment
7956	O velho e o sexo: a poesia é a origem e o fim no novo livro de Nuno Ramos	entertainment
7957	Especialista aponta quais gastos podem ser deduzidos do IR	entertainment
7958	"Clássicos como ""Os Mortos"", de James Joyce, ganham edição bilíngue"	entertainment
7959	"Shakespeare: Iara Jamra interpreta ""Os Dois Cavalheiros de Verona"""	entertainment
7960	Travessia para Guarujá tem balsas quebradas e música de 'Titanic'	entertainment
7961	Explosão em área turística de Istambul deixa ao menos 10 mortos e 15 feridos	entertainment
7962	Saiba quais investimentos são indicados em período de inflação em alta	entertainment
7963	Cem anos após Duchamp, debate sobre os limites da arte ainda gera polêmica	entertainment
7964	Fotos com fãs, dinheiro e Nutella: youtubers contam benefícios da fama	entertainment
7965	A face escura de Iberê Camargo	entertainment
7966	Onde foi que erramos? Quando e por que a economia saiu da rota	entertainment
7967	Sobre a mostra do Masp que revisita Lina e a opinião da crítica	entertainment
7968	"Leia trecho do livro ""Entre o Mundo e Eu"", finalista do National Book Award"	entertainment
7969	Britânico busca as origens do povo judeu em novo livro	entertainment
7970	Websérie apresenta formas de implementar novo modelo econômico	entertainment
7971	Diário de Paris - Le Corbusier, o ambíguo	entertainment
7972	França falhou em construir escola sem segregação, diz sociólogo	entertainment
7973	Confronto entre PM e manifestantes deixa ao menos 170 feridos no Paraná	entertainment
7974	Retrato do movimento feminista na era da dispersão	entertainment
7975	Em discurso na ONU, Temer diz que impeachment respeitou Constituição	entertainment
7976	A ciência sem nome de Aby Warburg	entertainment
7977	Mesmo se pouco debatido, risco de holocausto nuclear ainda é real	entertainment
7978	Taxistas fazem novo protesto contra projeto que regulariza Uber em SP	entertainment
7979	Twitter vai continuar sem filtros e não quer ser o Facebook, diz executivo	entertainment
7980	Vitória do Corinthians ratifica mudança de estilo de Tite, diz Juca Kfouri	entertainment
7981	A arte do mau relacionamento e outras seis indicações culturais	entertainment
7982	'Dublê de voz' da Xuxa ganha R$ 200 por dia em Guaianases	entertainment
7983	Repórteres da 'Ilustrada' apontam favoritos às vésperas do Oscar 2016	entertainment
7984	Com 19% de perdas, veja como a Sabesp arruma os canos de São Paulo	entertainment
7985	Veja cartum de Hubert sobre 'Minha Luta', livro de Adolf Hitler	entertainment
7986	Eduardo Berliner, sertanismos e mais quatro indicações culturais	entertainment
7987	Justiça social e crescimento no Antropoceno	entertainment
7988	Famosa pelo humor, Marisa Orth encara personagem triste em novela	entertainment
7989	Centro de SP tem tempestade de gelo; Prefeitura diz que foi chuva isolada	entertainment
7990	Aline Lemos e Laura Lannes estreiam com cartuns sobre festa junina	entertainment
7991	Existe a gravata perfeita? Alfaiate 'decifra' as escolhas dos políticos	entertainment
7992	"Reduto das Farc reúne pobreza e beleza numa ""terra sem lei""; assista"	entertainment
7993	Entrevistas do integralismo, seminário Ilustríssima e mais quatro indicações	entertainment
7994	Folha testa óculos de realidade virtual na av. Paulista; veja reações	entertainment
7995	Novas edições resgatam fábulas e contos de fadas em versão para adultos	entertainment
7996	"""Morte"" vira preferência em convenção de tatuagem no Rio"	entertainment
7997	Michael Hudson e a cobertura do caso Panamá Papers (pt. 2)	entertainment
7998	Para Herchcovitch, Dilma deveria chamar estilista para cuidar do visual	entertainment
7999	Teatro acessível é um dos destaques da semana no 'Guia Folha'; assista	entertainment
8000	A diversidade unida na Marcha das Mulheres em Nova York	entertainment
8001	Quinta-feira, 20 de julho	entertainment
8002	Folha anda em carro sem motorista do Google; saiba como é experiência	entertainment
8003	'Ator explosivo', Paulo César Pereio volta aos palcos em 'Criança Enterrada	entertainment
8004	'Cor trocada' não impede daltônicos de se tornarem artistas	entertainment
8005	Drops Olímpicos - Análise relâmpago e ciclismo de montanha	entertainment
8006	Enem 2016: Veja orientações de estudos sobre história	entertainment
8007	Grupos pró e contra Dilma acampam à espera de votação do impeachment	entertainment
8008	Campus Party proíbe acampantes de pedir comida de fora	entertainment
8009	Vendaval arranca telhado e árvores no interior de SP; assista vídeo	entertainment
8010	Veja histórias do Copan; edifício paulistano faz 50 anos	entertainment
8011	Câmera flagra mulher que abandonou bebê no centro de SP	entertainment
8012	Minuto da Política: veja os destaques desta sexta-feira	entertainment
8013	Braço direito de Alex Atala faz acarajé em happy hour de restaurante de SP	entertainment
8014	'Não consigo imaginar o Cielo fora da Olimpíada', diz Gustavo Borges	entertainment
8015	Temer deve ter dificuldades para aprovar reforma política	entertainment
8016	Polícia do Rio conclui que nadadores americanos não foram assaltados	entertainment
8017	"""Volta na Quadra"": Professor de artes marciais explora lado zen da Vila Mariana"	entertainment
8018	Não há lugar para o cinismo nos altares do bulevar Voltaire	entertainment
8019	Empresários não devem apoiar impeachment, diz cientista político	entertainment
8020	Museu realça obra pungente da escultora francesa Camille Claudel	entertainment
8021	ANÁLISE: Pepinos emancipados	entertainment
8022	"Leia trecho de ""Euforia"", de Lily King, inspirado em Margaret Mead"	entertainment
8023	Marin paga fiança de R$ 57 milhões e ficará em prisão domiciliar nos EUA	entertainment
8024	Casar ou ficar solteiro? Vida no campo ou na cidade? A ciência responde	entertainment
8025	Veja o cartum de João Montanaro publicado nesta semana	entertainment
8026	Propostas de João Doria para saúde em SP são paliativas, dizem técnicos	entertainment
8027	Ilha das verdades excessivas	entertainment
8028	Na cracolândia, lonas são usadas para esconder comércio de drogas	entertainment
8029	Quatro premissas erradas sobre Israel	entertainment
8030	Em menos de 10 s, atletas fazem movimentos complexos	entertainment
8031	Moro é parcial contra acusados, afirma advogado de Odebrecht	entertainment
8032	"""É um horror"", diz Hollande após ataques; veja pronunciamento"	entertainment
8033	Estado Islâmico destrói mais antigo mosteiro cristão do Iraque; veja	entertainment
8034	Nuzman evita dar meta de medalhas e diz que espera Brasil no top 10	entertainment
8035	Temos muito a aprender com índios sobre Amazônia, diz ambientalista	entertainment
8036	Mikhail Zygar diz como foi construída a imagem pública de Vladimir Putin	entertainment
8037	20 anos de Cracolândia em SP, 1 ano de ação de Haddad	entertainment
8038	"Banda faz o aquecimento para o baile oficial do ""Perola da Guanabara"""	entertainment
8039	Manifestantes estimam 50 mil pessoas na praça da Sé	entertainment
8040	Nova aposta contra o câncer pode ser aprovada em 5 anos	entertainment
8041	Integração de terapias contra o câncer pode evitar sofrimento	entertainment
8042	No sufoco e com atraso, Alckmin inaugura principal obra antirrodízio; veja	entertainment
8043	Aposentadoria é o tema dos cartuns publicados neste domingo; confira	entertainment
8044	Fotógrafo conta como fez imagem de corpo de PC Farias, há 20 anos	entertainment
8045	Drone flagra homem durante escalada a 300 metros de altura	entertainment
8046	Funcionários da Odebrecht fazem um ato de apoio à empresa	entertainment
8047	Professores elogiam qualidade das questões no primeiro dia do Enem	entertainment
8048	Grupos pedem saída definitiva de Dilma na avenida Paulista, em SP	entertainment
8049	Setor de consórcio registrará expansão mesmo em meio à crise econômica	entertainment
8050	As cenas de cinema de Vânia Mignone e outras cinco indicações culturais	entertainment
8051	Como comprar dólar ou euro para viajar	entertainment
8052	Aos cem, Houaiss se espantaria com amadorismo cultural	entertainment
8053	Quando Domingos Montagner fez papel de palhaço vestido de bailarina	entertainment
8054	Músico do Raça Negra vira motorista de Uber e dá conselhos a passageiros	entertainment
8055	Jacó Guinsburg, 95, revê seus 70 anos na edição de livros	entertainment
8056	DROPS OLÍMPICOS - ESTREIA	entertainment
8057	Os sons do trânsito de São Paulo transformados em literatura	entertainment
8058	'TV Folha' destaca 5G, internet das coisas e inovações do mercado mobile	entertainment
8059	Noel Devos e o valor do fagote	entertainment
8060	Governo terá fôlego porque está a favor da democracia, diz Rui Falcão	entertainment
8061	Veja momento em que policiais matam autor de ataque na França	entertainment
8062	Liniker canta 'Remonta'	entertainment
8063	João Gilberto Noll valorizava o lado coletivo, solidário da literatura	entertainment
8064	Na Flip, jornalista e tradutor da Bíblia discutem ciência e fé	entertainment
8065	Eleição de Trump é resposta à promessa liberal de inclusão	entertainment
8066	"Economia pode aliviar ""usina de más notícias"" de Temer"	entertainment
8067	Manifestantes pró e contra Lula se agridem em fórum em SP	entertainment
8068	Manifestantes derrubam placas de proteção em Brasília após desfile	entertainment
8069	Arquivo Aberto - Tríplice legado	entertainment
8070	"Veja cartum d'o pintinho na ""Ilustríssima"" deste domingo"	entertainment
8071	'Fiquei muito decepcionada', diz vice de Russomanno sobre abandono de Marta	entertainment
8072	Especialistas analisam os 13 anos de governo do PT	entertainment
8073	Hamlet de Shakespeare é interpretado por Bel Kowarick em especial	entertainment
8074	Vídeo traz relato que motivou prisão de PM por suspeita de tortura; assista	entertainment
8075	A desigualdade não é imoral? Sobre as sutilezas do conceito de suficiência	entertainment
8076	Temporal derruba árvores em Higienópolis; veja	entertainment
8077	'Por insegurança, foi difícil acreditar em mim mesmo', diz Luan Santana	entertainment
8078	Meteoro em chamas ilumina céu de Bancoc; veja	entertainment
8079	Bairros social e economicamente mistos geram riqueza para todos	entertainment
8080	Invasão com 10 mil pessoas no interior de SP aguarda decisão da Justiça	entertainment
8081	Leia texto de FHC sobre as raízes democráticas de Sérgio Buarque	entertainment
8082	Crise do PT dá oportunidade ao PSDB para reencontrar sua identidade	entertainment
8083	Papai Darth Vader e outras seis indicações culturais	entertainment
8084	O ovo e a galinha: o papel do BNDES e a alternativa ao crédito subsidiado	entertainment
8085	Impeachment em 1 minuto: veja destaques desta quarta-feira	entertainment
8086	O abaixo-assinado do pintinho no cartum desta semana	entertainment
8087	Ações e títulos privados sem IR são apostas para o semestre, diz analista	entertainment
8088	Como é ser voluntária num acampamento de refugiados em Paris	entertainment
8089	Enem 2016: Veja orientações de estudos sobre geografia	entertainment
8090	Reinaldo Azevedo: Carta de Temer mostra grau de deterioração nunca visto	entertainment
8091	Barbara Gancia vai ao Rio para entender o sotaque dos cariocas	entertainment
8092	Shows, mostras e outros eventos comemoram o Dia da Mulher em SP	entertainment
8093	Polícia detém parentes e vigia prédio onde viveu terrorista na França	entertainment
8094	Entenda as regras da luta livre	entertainment
8095	Diário de Nova York: vem pra rua contra o Trump	entertainment
8096	Conheça a casa do arquiteto Ruy Ohtake	entertainment
8097	A cena dos horrores e os zumbis de La Mancha	entertainment
8098	"Veja o cartum de Montanaro e o da série ""O Pintinho"" deste domingo"	entertainment
8099	Ornitorrincos, pokémons e outros bichos em Madri	entertainment
8100	Mito de que área da computação é lugar de nerd não ajuda ninguém	entertainment
8101	Adorno, arte e luta	entertainment
8102	Mídia e governo insuflam terrorismo no Reino Unido	entertainment
8103	"""Pancada de Janot"" é balde de água fria nas articulações de Lula"	entertainment
8104	Jornalistas comentam manifestação militar de atletas brasileiros no Pan	entertainment
8105	Irã se volta à cultura pop do Ocidente para reconquistar sua juventude	entertainment
8106	Vídeo mostra estudante em hotel com assessores de Feliciano	entertainment
8107	Hungria fecha estação de trens para refugiados, gerando protestos	entertainment
8108	'Chorei', diz Rômulo Fróes por ouvir própria música na voz de Elza Soares	entertainment
8109	Emídio de Souza diz que Lula irá para a av. Paulista	entertainment
8110	Agenda Pública: Política para quem precisa	entertainment
8111	Entrada de público para votação da idade penal gera tumulto na Câmara	entertainment
8112	Chegada de Doriva não foi ideal para o São Paulo, diz PVC	entertainment
8113	Como o Nobel Kenneth Arrow revolucionou a teoria econômica	entertainment
8114	Crise faz bancos reduzirem taxas de juros a clientes, diz analista	entertainment
8115	Ponto Crítico - O país levado a sério	entertainment
8116	Releitura de artigos do poeta Augusto Campos se desdobram no presente	entertainment
8117	Pensadores franceses lançam 'A Nova Razão do Mundo' no Brasil; leia trecho	entertainment
8118	Folha explica os desafios da Previdência no Brasil; veja	entertainment
8119	Um Nobel de Literatura e seu quase protesto de cueca contra Berlusconi	entertainment
8120	Contra o fascismo, livro de Marcia Tiburi prioriza diálogo com o inimigo	entertainment
8121	Poesia erótica brasileira na Flip e outras cinco indicações culturais	entertainment
8122	A meditação subversiva de Lav Diaz	entertainment
8123	Guerra ao chiclete: como Lee Kuan Yew tirou a goma de mascar das ruas de Cingapura	entertainment
8124	Individualismo e religião na nova classe trabalhadora	entertainment
8125	Impeachment em 1 minuto: veja destaques desta sexta-feira	entertainment
8126	Veja o cartum de Rafa Campos da edição deste domingo	entertainment
8127	Com tapa na mesa, Temer diz que sabe governar e já 'tratou com bandidos'	entertainment
8128	Impeachment em 1 minuto: veja destaques desta segunda-feira	entertainment
8129	"Leia texto de Ayaan Hirsi Ali sobre ataque ao ""Charlie Hebdo"""	entertainment
8130	Área do Parque dos Búfalos vive impasse entre moradia e preservação	entertainment
8131	Newton da Costa, um lógico em busca da quase-verdade	entertainment
8132	Deputado propõe lei para torcida única; para sociólogo, futebol perde sabor	entertainment
8133	Brasileiro ensina refugiados na Grécia a contar histórias em vídeo	entertainment
8134	Esquerda precisa desapegar de crenças e fazer avaliação honesta de anos FHC	entertainment
8135	'Lua de mel' do mercado com Temer tem duração curta, dizem economistas	entertainment
8136	Delator acusa Requião em investigação sobre Receita do Paraná	entertainment
8137	Conheça os cuidados necessários para investir em bitcoin	entertainment
8138	Confira duas indicações de discos de fado avaliadas como muito boas	entertainment
8139	'Toma lá dá cá': vídeo explica como funcionam as nomeações do governo	entertainment
8140	Concessões operam por surtos no Brasil, diz economista	entertainment
8141	Polícia detona 15 granadas achadas no Rio após confronto entre traficantes	entertainment
8142	Em especial, Oswaldo Mendes interpreta Shakespeare; assista	entertainment
8143	Psicóloga e ativista trans divergem sobre ensino de ideologia de gênero nas escolas	entertainment
8144	Padre Julio Lancelotti se diz decepcionado e rompe com Haddad	entertainment
8145	Quem defende pauta do Escola sem Partido pensa que tem filhos idiotas	entertainment
8146	Ben Patterson, dois lançamentos de poesia e outras 4 indicações culturais	entertainment
8147	Veja o último treino do Corinthians em fotos	entertainment
8148	O conhecimento é um valor em si, defende o italiano Nuccio Ordine	entertainment
8149	Wisnik sobre Drummond, Luiz Braga e mais cinco indicações culturais	entertainment
8150	'Na rua, sempre comentam que estou verde', diz Myra Ruiz, atriz de 'Wicked'	entertainment
8151	Ex-primeiro-ministro israelense Ehud Olmert é preso por corrupção	entertainment
8152	Entenda a classificação dos atletas paraolímpicos em cada esporte	entertainment
8153	Sou defensor da volta de Lula em 2018, diz Alexandre Padilha	entertainment
8154	Crise da meia-idade é mito ou tem alguma comprovação científica?	entertainment
8155	Quem se incomoda com a tumba de Saddam quando o EI destrói impérios?	entertainment
8156	Ponto Crítico - Livro - Pele e estrutura	entertainment
8157	Sobremesa intercala doce de leite e discos fininhos de massa amanteigada	entertainment
8158	Por menos brigas, advogados sugerem guarda compartilhada gradativa	entertainment
8159	Biografia monumental comemora cem anos do nascimento de Frank Sinatra	entertainment
8160	4You2: Inglês para todos	entertainment
8161	Oposição e líderes de rua não têm agenda concreta; veja debate	entertainment
8162	Oscar Schmidt: Não é um tumorzinho que vai me derrubar	entertainment
8163	Veja os cartuns de Rafael Campos Rocha e Hubert nesta edição	entertainment
8164	"Em ""Rãs"", de Mo Yan, aborteira chinesa personifica o poder do Estado"	entertainment
8165	Retrospectiva 'Poder': Ano é marcado por desarticulação do governo	entertainment
8166	Caixa com quatro CDs traz gravações inéditas do jazzista Miles Davis	entertainment
8167	Ademir Assunção lança dois títulos de poesia contrapondo a própria obra	entertainment
8168	Dilma é vítima de bandidos, diz Vicentinho	entertainment
8169	"Veja cartuns de Aline Zouvi e Rafael Campos Rocha na ""Ilustríssima"""	entertainment
8170	Repasse menor de custos deve empurrar inflação para baixo, diz economista	entertainment
8171	Campanha foi marcada por ataques pessoais e pobreza de debate	entertainment
8172	'Criar narradores diferentes me livram de mim mesma', diz Fernanda Torres	entertainment
8173	Após decisão do STF contrária às vaquejadas, setor já sente efeitos	entertainment
8174	O Touro Indomável: ex-lutador de vale-tudo e pai de Esquiva	entertainment
8175	Vídeo mostra o momento da explosão de bomba em operação na França	entertainment
8176	Colóquio sobre Derrida, óperas barrocas e mais quatro dicas culturais	entertainment
8177	Piada sexista em propaganda não tem mais graça, diz publicitária	entertainment
8178	Polícia húngara entra em choque com refugiados após forçar saída de trem	entertainment
8179	Iniciativas nacionais ainda penam para conseguir incentivo e sucesso	entertainment
8180	O desafio das assimetrias de riqueza	entertainment
8181	Ao comentar novo livro, Noemi Jaffe questiona conceito de 'começo'	entertainment
8182	Universidades deveriam se abrir aos quadrinhos, diz autor de tese pioneira	entertainment
8183	Ex-Fêmen diz que ativistas inventam casos de violência; feminista nega	entertainment
8184	Fla-Flu: Ineficiência do Estado é consenso em debate sobre desarmamento	entertainment
8185	O sentimento da catástrofe	entertainment
8186	Perspectivas à beira do rio	entertainment
8187	Miranda July confunde ficção e realidade para promover romance	entertainment
8188	Com assembleia cercada, deputados do Paraná vão de ônibus da PM para sessão	entertainment
8189	Cientistas criam fermento que pode transformar açúcar em ópio	entertainment
8190	Corais em Fernando de Noronha são mapeados	entertainment
8191	Berço da zika, Uganda não sofre com surto da doença	entertainment
8192	"Governo terá muita dificuldade ""para sair do beco"", diz Marina Silva"	entertainment
8193	Maria Fernanda Candido interpreta obra de Shakespeare em especial	entertainment
8194	Leia trecho de livro de Antonio Risério, alvo de polêmica entre editora e autor	entertainment
8195	Casal concertista celebra 25 anos de carreira com filme 'Brasileiríssimo'	entertainment
8196	Teórico do cinema Jean-Louis Comolli fala sobre o mundo das telas de celular	entertainment
8197	Dilma Rousseff deixa Palácio da Alvorada; veja imagens	entertainment
8198	O mundo em decomposição e a revolta dos caipiras nos Estados Unidos	entertainment
8199	Filha é suspeita de envenenar família; leia trecho de livro inédito da americana Shirley Jackson	entertainment
8200	Na TV, Aécio diz que Brasil deve saber 'quem mandou roubar'	entertainment
8201	Como a bancada evangélica se posiciona na economia e nos costumes	entertainment
8202	"Edição da ""Ética"", de Espinosa, resgata projeto gráfico original de 1677"	entertainment
8203	Abordagem sobre feminismo precisa fugir de estereótipos; veja debate	entertainment
8204	Humorista é levado a delegacia após 'matar' jacaré inflável em fonte	entertainment
8205	Água aumenta possibilidade de vida em Marte, diz colunista	entertainment
8206	Ciro Gomes fala sobre uma possível candidatura em 2018	entertainment
8207	Especialista aponta relação entre suicídio e desemprego	entertainment
8208	Ovo empanado de gema mole ganha homenagem no italiano Così	entertainment
8209	Polo da arquitetura mundial, o Porto receberá exposição de brasileiros	entertainment
8210	Território petista: gritos de Lula também aparecem	entertainment
8211	Com vilãs de peso, 'Babilônia' será difícil para mocinha Camila Pitanga	entertainment
8212	A resposta hippie ao desencanto de Heidegger	entertainment
8213	Homens armados de fuzis e pistolas fecham túnel no centro do Rio	entertainment
8214	STF pode ser instado a interferir no impeachment, diz Ayres Britto	entertainment
8215	Corpo de brasileiro executado chega a funeral em Jacarta	entertainment
8216	Veio, entrou e passou	entertainment
8217	'O Brasil está careta', dizem atores do musical dos Mamonas Assassinas	entertainment
8218	Manifestantes do MTST fazem protesto em shopping do Rio	entertainment
8219	Drops Olímpicos - Futebol Feminino	entertainment
8220	Michelangelo, Oliver Sacks e Bolívar têm suas vidas contadas em biografias	entertainment
8221	Quatro cães-guia adolescentes chegam a SP para aposentar idosos	entertainment
8222	O feitiço com farofa do Passo Torto	entertainment
8223	Dividida entre povão e classe A, Valesca finalmente vai lançar seu CD	entertainment
8224	Coréia do Norte comemora 70 anos de seu Partido dos Trabalhadores	entertainment
8225	Veja o cartum da edição deste domingo	entertainment
8226	Aos 79 anos, idoso de SP viaja para ver o mar pela primeira vez	entertainment
8227	'Não somos limitados a repetir os erros do passado', diz Obama em Hiroshima	entertainment
8228	O encontro do MC com o faraó do sax	entertainment
8229	Minuto da Política: veja destaques desta quarta-feira	entertainment
8230	Erramos: O inferno de Dante (e Rauschenberg) e outras cinco indicações culturais	entertainment
8231	PM prende palhaço no Paraná por desacato contra policiais	entertainment
8232	Relatório de ONG expõe grave crise humanitária na Venezuela	entertainment
8233	Dois poemas de Júlia de Carvalho Hansen	entertainment
8234	Gordices: Festival de mil-folhas é destaque em confeitaria de SP	entertainment
8235	Delator disse que havia omitido Cunha por temer retaliação contra família	entertainment
8236	Zé Celso interpreta obra de Shakespeare em especial	entertainment
8237	Querida, denegrir, roteiro da Globo: falas curiosas no depoimento de Lula	entertainment
8238	TSE deve escolher entre Estado de Direito e espetáculo acusatório	entertainment
8239	A política externa de tucanos e petistas	entertainment
8240	Inéditos de Bruscky, fotografia e mais quatro indicações culturais	entertainment
8241	Reaproximação com EUA gera clima de otimismo e tensão em Cuba; veja	entertainment
8242	Em Corumbá (MS), contrabando de roupas predomina	entertainment
8243	Veja chegada de Cunha à prisão em Curitiba	entertainment
8244	A marca bilionária de Trump vai além da Casa Branca	entertainment
8245	México paralelo: civis pegam em armas e substituem Estado na defesa contra traficantes	entertainment
8246	A arte longa de Truffaut	entertainment
8247	Vídeo mostra ação violenta de policial contra negra nos EUA	entertainment
8248	Antiquários em apuros, juventude niilista e a música dos bichos	entertainment
8249	Esquerda deve aliar projeto libertário a enfrentamento de desigualdades	entertainment
8250	"Chico César cria xote de coloração pop no disco de inéditas ""Estado de Poesia"""	entertainment
8251	Economistas criticam primeiro mandato de Dilma Rousseff	entertainment
8252	Para ACM Neto, projeto político do PT é 'ciclo que se encerrou'	entertainment
8253	Para empreendedores, investidor não deve se limitar a grandes empresas	entertainment
8254	Arquivo Aberto - Um jantar com Cartier-Bresson	entertainment
8255	Arquivo Aberto - No prédio da Light	entertainment
8256	Se houver vida em Marte, ela será simples	entertainment
8257	Diário de Buenos Aires - Os nomes por toda parte	entertainment
8258	"Palavrório ""transestético"""	entertainment
8259	"Com delação, Machado se torna o ""Delcídio do PMDB""; veja debate"	entertainment
8260	Tradução' para cegos e surdos se espalha por espetáculos em São Paulo	entertainment
8261	"""Chatô"", de Guilherme Fontes, não está pronto e não é bom"	entertainment
8262	Elza Soares prepara seu primeiro disco só de inéditas e diz viver o agora	entertainment
8263	Um carrapato na sapatilha do coreógrafo Rodrigo Pederneiras	entertainment
8264	Amigos fotógrafos buscavam a luz perfeita na Bahia dos anos 1970	entertainment
8265	Atirador mata embaixador russo em galeria de arte na Turquia	entertainment
8266	O futuro do passado de San Tiago Dantas	entertainment
8267	Lenços unem mulheres com câncer e ajudam a enfrentar a doença	entertainment
8268	Diário de Beirute - Da Síria para o cinema	entertainment
8269	Tetraplégico mexe braço robótico com o poder da mente	entertainment
8270	Ajustados na hora de satã em Caracas	entertainment
8271	Para entender as teorias de Winnicott não basta ir ao cinema	entertainment
8272	'O Brasil é desafinado, tem as sílabas tônicas fora dos tempos fortes', afirma Caetano Veloso	entertainment
8273	Na zona sul, cor do grafite reforma áreas degradadas	entertainment
8274	13/11, uma ferida ainda acesa na capital francesa	entertainment
8275	Temor da Lava Jato vai ser uma constante em novo governo; assista	entertainment
8276	"""CUT não deixará Temer em paz"", promete dirigente da central"	entertainment
8277	Time de refugiados visita pontos turísticos no Rio	entertainment
8278	Veja o cartum desta semana de João Montanaro	entertainment
8279	Para especialistas, banco central dos EUA deve subir juros só em dezembro	entertainment
8280	Terroristas da facção Estado Islâmico criam poemas e interpretam sonhos	entertainment
8281	Sob pressão, Temer rompe o silêncio e diz que massacre foi 'pavoroso'	entertainment
8282	Sala que une diagnóstico e cirurgia reduz riscos do paciente	entertainment
8283	Paciência de Temer com Alexandre Moraes está chegando ao fim	entertainment
8284	Instante e vida decisivos de Claudia Andujar	entertainment
8285	Aos 14 anos, bailarino se escondeu em teatro para ver espetáculo com nudez	entertainment
8286	Trump é alvo de críticas após zombar de jornalista com doença congênita	entertainment
8287	'Guia' traz a programação cultural do fim de semana	entertainment
8288	Conheça os taxistas que transportam diariamente pacientes com câncer	entertainment
8289	Câmera de segurança flagram mega-assalto em Santos; veja	entertainment
8290	Protesto de servidores do Rio contra ajuste fiscal tem conflito violento	entertainment
8291	Acho deprimente esse processo de impeachment, diz Contardo Calligaris	entertainment
8292	Clássicos de Júlio Verne e Jack London narram aventuras épicas	entertainment
8293	Ativistas usam bandeiras para cobrar museus sobre ausência de negros	entertainment
